"z","Y","std","Y1","Y0","smooth_spline"
-1.3645,0,0.2959,0,0,0.344906792829198
-0.6365,0,0.2284,1,0,0.616880664833709
-0.8176,0,0.2363,1,0,0.632635650964632
-0.3006,0,0.24,1,0,0.433215498694626
-0.2831,1,0.2172,1,1,0.419185388097627
-0.8104,1,0.2358,1,1,0.633467563457917
-0.0102,1,0.2089,1,1,0.198574177295562
-0.6521,0,0.2287,1,0,0.62072642882274
-0.8799,1,0.2412,1,1,0.61882068509516
-0.3352,1,0.2376,1,1,0.460275511285342
-1.6362,0,0.3284,0,0,0.233905622106266
-0.1681,1,0.2507,1,1,0.322673937370002
0.058,1,0.2075,1,1,0.154713759471319
0.8977,1,0.2154,1,1,0.00129384393827939
-0.382,0,0.2346,1,0,0.494927566086875
0.2596,1,0.2048,1,1,0.064491896667781
-0.1357,1,0.2122,1,0,0.295302000711899
-0.1413,1,0.2531,1,1,0.299994385469989
0.509,1,0.2048,1,1,0.0178574449242573
-0.7659,0,0.2331,1,0,0.635343494976752
-0.1299,1,0.2541,1,1,0.290464162481707
-0.7124,0,0.2305,1,0,0.63150282205026
-0.6218,0,0.2282,1,0,0.612908796523131
0.32,1,0.2044,1,1,0.048494030898874
-0.3534,0,0.2364,1,0,0.474067896410057
0.1119,1,0.2065,1,1,0.124431151628102
-0.387,1,0.2343,1,1,0.498462632637184
-0.5857,0,0.2281,0,0,0.601863271288559
-0.2496,0,0.2439,1,0,0.391737580542042
-0.8823,0,0.2414,0,0,0.61806472033627
-1.0769,0,0.2613,0,0,0.514176220096991
0.087,1,0.207,1,1,0.13793422504542
0.397,1,0.2043,1,1,0.032839898669423
-0.447,1,0.2313,1,1,0.537819832929728
-2.0979,0,0.3441,1,0,0.0922112728160695
-0.587,1,0.2281,1,1,0.602293515484629
-1.2376,0,0.326,1,0,0.409284507419432
-0.3199,0,0.2386,1,0,0.448428395878455
-0.2606,0,0.2431,1,0,0.400834654504904
-0.6109,0,0.2281,0,0,0.609764869688613
0.5629,1,0.2054,1,1,0.0131458352356733
0.154,1,0.2059,1,1,0.103737657399692
0.6759,1,0.2075,1,1,0.00647544416827006
0.3575,1,0.2043,1,1,0.0402678410378504
-0.4771,0,0.2301,0,0,0.555019230965731
0.2291,1,0.205,1,1,0.0741151134586244
-0.3191,0,0.2187,1,0,0.447803497445484
-1.3354,0,0.2924,0,0,0.358468481353913
0.5945,1,0.2059,1,1,0.0109132636771586
-0.4123,1,0.233,1,1,0.515793671561056
-0.074,1,0.2105,1,1,0.245354899063719
-1.0983,0,0.2638,1,0,0.499449802346348
0.4147,1,0.2043,1,0,0.0299018879401009
-0.2057,0,0.2475,1,0,0.354736076937619
0.543,1,0.2052,1,1,0.0147377488144409
-0.8553,0,0.2392,1,0,0.625663892520622
0.7137,1,0.2084,1,1,0.00493902305926146
-0.6782,0,0.2293,1,0,0.626214932026877
-0.3474,0,0.2368,1,0,0.46956146638185
0.6389,1,0.2067,1,1,0.00828538838394361
-0.5019,1,0.2293,1,1,0.567779373303771
-0.1375,1,0.2534,1,1,0.296808103862529
-0.8947,0,0.2425,0,0,0.613924810664477
-0.2156,1,0.2467,1,1,0.36314975827159
-0.7808,0,0.2339,1,0,0.635305714737257
-0.0879,1,0.2578,1,1,0.25627599387878
0.6699,1,0.2073,1,1,0.00674782044365544
-0.1802,1,0.2497,1,1,0.332992192291702
-0.8106,0,0.2358,1,0,0.633446564737757
-0.1579,1,0.2516,1,1,0.314005079819231
0.4184,1,0.2043,1,1,0.0293172485503195
0.1831,1,0.2055,1,1,0.0911729321398735
-1.1204,0,0.2664,1,0,0.484215227163588
-0.5117,0,0.2279,1,0,0.572472827744659
-0.6731,0,0.2292,1,0,0.625239637314328
-0.0672,1,0.2103,1,0,0.240099748927368
-0.0636,1,0.2102,1,1,0.237342162266765
-1.4493,0,0.3062,0,0,0.307725526512909
0.994,1,0.2207,1,1,0.000873417325651917
0.3513,1,0.2043,1,1,0.041546096152661
-0.36,0,0.2204,1,0,0.478974980921899
-1.2863,0,0.2864,0,0,0.382774624663536
-0.9833,0,0.2511,0,0,0.57342943001919
-1.0953,0,0.2635,0,0,0.501520021953835
-0.6849,0,0.2295,1,0,0.62742241590279
-1.0802,0,0.2617,0,0,0.511914496109845
-1.2043,1,0.2764,1,1,0.429069930053414
0.1677,1,0.2057,1,1,0.0976435377929789
-0.798,0,0.235,1,0,0.634539297671552
-0.2068,0,0.2474,1,0,0.35567207135408
-0.7636,0,0.2329,1,0,0.635301131106051
-0.7326,0,0.2314,1,0,0.633609326416365
-1.0116,0,0.2541,1,0,0.556856796994859
0.5014,1,0.2048,1,1,0.0186317649084831
-0.3946,1,0.2339,1,1,0.503768752953019
-0.5744,0,0.2281,1,0,0.598012538154107
-0.1816,1,0.2496,1,1,0.334187020431678
0.1513,1,0.2059,1,1,0.104976597932108
-0.3714,1,0.2353,1,1,0.487320925930167
-0.4803,0,0.23,1,0,0.556737853546219
-0.9226,0,0.245,0,0,0.603226683345677
-2.2708,0,0.3536,0,0,0.0545303404965301
0.806,1,0.2114,1,1,0.00241776067345033
0.3209,1,0.2044,1,1,0.0482822417947057
0.8652,1,0.2138,1,1,0.00157197163848429
-1.0827,0,0.262,1,0,0.510198060374619
-0.7805,1,0.2339,1,1,0.635312018135272
0.2176,1,0.2051,1,1,0.0780755183140116
-0.3837,0,0.2345,1,0,0.496133365225533
-0.2173,0,0.2466,1,0,0.364591943990105
-0.1185,1,0.2117,1,0,0.281030282162854
0.0595,1,0.2075,1,1,0.153818515903027
0.0444,1,0.2077,1,1,0.162966372539367
-0.4145,0,0.2328,1,0,0.517253802936078
0.0213,1,0.2082,1,1,0.17754333670232
-0.4766,1,0.2301,1,1,0.554748757815217
-0.2918,1,0.2407,1,1,0.426187953248654
0.2419,1,0.2049,1,1,0.0699280674000151
-1.2105,0,0.2772,1,0,0.425283656410331
0.3948,1,0.2043,1,1,0.03322165061747
0.6569,1,0.207,1,1,0.00736538502125829
-0.0936,1,0.2573,1,0,0.260818507381777
-0.87,0,0.2404,1,0,0.621777520669976
-1.2367,0,0.2803,0,0,0.409801196908608
-0.6986,0,0.23,1,0,0.629630719875977
-0.3345,1,0.2376,1,1,0.4597380746391
0.8316,1,0.2124,1,1,0.00199005413597317
-0.7414,0,0.2318,1,0,0.63428871042404
0.6009,1,0.206,1,1,0.01050023099581
-1.0465,0,0.2579,1,0,0.534654388073818
0.2997,1,0.2045,1,1,0.0534699383772371
-0.2221,1,0.2462,1,1,0.36865877210237
-0.4759,1,0.2302,1,1,0.554369217194266
-0.3968,1,0.2221,1,1,0.50528926819077
-0.8353,0,0.2376,1,0,0.629912958821547
-1.165,0,0.2717,0,0,0.454110340976713
0.3047,1,0.2045,1,1,0.0522083997198092
-1.6991,0,0.3316,0,0,0.210766593795095
-0.9102,0,0.2439,1,0,0.608215481637082
-2.4055,0,0.3634,0,0,0.0318994129963103
-0.6288,1,0.2283,1,1,0.614840089175178
-0.176,1,0.2501,1,1,0.32940833870467
-1.1071,0,0.2648,0,0,0.493376038625451
0.1119,1,0.2065,1,1,0.124431151628102
0.1226,1,0.2064,1,1,0.118901048855894
-0.4932,1,0.2296,1,1,0.563448351402201
0.5535,1,0.2053,1,1,0.0138781352668802
-0.7765,0,0.2337,1,0,0.635373806429844
0.3901,1,0.2043,1,1,0.0340496788788948
-0.1872,1,0.2138,1,0,0.33896622338475
-1.2483,0,0.2818,1,0,0.403219061377819
0.3113,1,0.2044,1,1,0.0505794657772773
0.2506,1,0.2048,1,1,0.0672072738974504
-0.2502,1,0.2439,1,1,0.392235915103915
-0.9511,0,0.2478,1,0,0.5903280918428
-1.238,0,0.2805,0,0,0.409055194735664
0.3083,1,0.2045,1,1,0.0513148138493558
0.8511,1,0.2132,1,1,0.00172935586435237
-0.1314,1,0.2539,1,1,0.29171301386164
-0.4204,0,0.2325,1,0,0.521129481265509
0.3177,1,0.2044,1,1,0.0490386116359715
-0.2479,0,0.2159,1,0,0.390324313072347
-0.1833,1,0.2494,1,1,0.335637918491516
-2.4423,0,0.3665,0,0,0.0270852109032824
-0.4281,0,0.2235,1,0,0.526096252146953
-0.539,1,0.2285,1,1,0.584523796640857
-0.8221,0,0.2367,0,0,0.632035402322209
-0.6194,0,0.2282,1,0,0.612230618934008
-0.6536,0,0.2287,0,0,0.621074743966726
-0.2316,1,0.2153,1,1,0.376679222849049
-0.2342,1,0.2452,1,1,0.378866432678944
-0.7544,0,0.2324,1,0,0.635010401193468
-0.7299,0,0.2312,1,0,0.633371450750359
-0.7069,0,0.2303,1,0,0.630798924758583
-0.9099,0,0.2439,0,0,0.608331533546274
-0.005,1,0.2088,1,0,0.195010914803635
-0.1856,1,0.2492,1,1,0.337600829135289
-0.9344,0,0.2462,1,0,0.598128946588199
0.2106,1,0.2052,1,1,0.0805825471946468
-0.5719,1,0.2281,1,1,0.597132958011232
0.4111,1,0.2043,1,1,0.0304804446882466
-1.5094,0,0.3283,0,0,0.282948301616067
-0.0061,1,0.2088,1,0,0.195761678419618
-1.3659,0,0.3268,1,0,0.344267010339456
-0.9143,0,0.2443,0,0,0.60660748201571
0.2688,1,0.2047,1,1,0.0618136183415317
-0.211,0,0.2146,1,0,0.359243358632916
-0.1356,1,0.2536,1,1,0.295218391016184
0.3189,1,0.2044,1,1,0.0487538822303296
0.2035,1,0.2053,1,1,0.0832021491483959
-0.9159,0,0.2444,1,0,0.605968859651746
-0.435,0,0.2318,1,0,0.530455369668556
-1.1786,0,0.2733,0,0,0.445250128090958
-1.0445,0,0.2577,0,0,0.535970485434999
-0.5282,0,0.2287,0,0,0.579935552931569
-0.5604,1,0.2282,1,1,0.592949927632303
0.311,1,0.2044,1,1,0.0506526223915882
0.3002,1,0.2045,1,0,0.0533427073353901
0.225,1,0.2051,1,1,0.0755049442661043
-0.67,0,0.2291,1,0,0.624623297780052
-0.832,0,0.2374,1,0,0.630494453852749
-0.7568,1,0.2326,1,1,0.635104550621978
-0.8692,0,0.2403,1,0,0.622004823455268
0.1295,1,0.2063,1,1,0.115429739137875
-0.5294,0,0.2287,1,0,0.580456858778278
-0.3136,1,0.2391,1,1,0.443493595993217
-0.9566,0,0.2483,1,0,0.587609452499342
-2.2858,0,0.3577,0,0,0.0516500263636571
-1.0354,0,0.2567,0,0,0.541897714214646
-0.0606,1,0.2101,1,1,0.235057441439468
0.1476,1,0.206,1,0,0.106694602358159
0.4159,1,0.2043,1,1,0.0297111683323849
-1.263,0,0.2835,1,0,0.39511399248454
-0.5994,1,0.2281,1,1,0.606271068401443
-0.0623,1,0.2602,1,0,0.236350624948997
0.3043,1,0.2045,1,1,0.0523084446811888
-0.4662,1,0.2305,1,1,0.549005000114167
0.3256,1,0.2044,1,1,0.0471881073849977
0.0115,1,0.2084,1,1,0.183943465807772
-0.1177,1,0.2117,1,1,0.28037226804363
-1.1898,0,0.2747,0,0,0.438104246797915
-0.5468,0,0.2284,1,0,0.58769514709658
-0.1536,1,0.2128,1,1,0.310362919147741
-0.6122,1,0.2281,1,1,0.610148396846529
-0.1774,1,0.2499,1,1,0.330602805934023
-0.876,0,0.2409,1,0,0.620016901632255
-0.947,0,0.2474,1,0,0.592306740961945
-0.3248,1,0.2383,1,1,0.452244500764175
-1.176,0,0.273,1,0,0.446929081765461
0.3012,1,0.2045,1,1,0.0530889652850599
-1.0767,0,0.2613,0,0,0.514313133389463
-0.8217,0,0.2366,0,0,0.632091280523336
0.1339,1,0.2784,1,1,0.113256342712291
-0.0191,1,0.2091,1,1,0.204756990015777
-1.3792,0,0.3269,0,0,0.338239730798836
-0.4305,0,0.2321,1,0,0.527622482596992
0.3347,1,0.2044,1,1,0.0451255558661486
0.2703,1,0.2047,1,0,0.0613858501268572
-0.1919,1,0.214,1,1,0.342976228585914
-0.3931,0,0.234,0,0,0.502728010684395
-0.0553,1,0.21,1,1,0.231051097980872
-0.5298,0,0.2287,1,0,0.580629984374993
-0.3013,0,0.24,1,0,0.433772081182741
-0.1328,1,0.2121,1,1,0.292880092777381
-0.7058,0,0.2302,1,0,0.630651451079482
0.077,1,0.2071,1,1,0.143593709414056
-0.1176,1,0.2117,1,1,0.280290054794235
-1.1595,0,0.271,1,0,0.457744956049782
-0.1624,1,0.213,1,1,0.317824960399299
-0.0885,1,0.2578,1,1,0.256752498873379
-0.1419,1,0.2124,1,1,0.300498280140409
-1.1164,0,0.2659,1,0,0.486966068857299
-0.8161,0,0.2362,1,0,0.632821932151612
-0.4922,1,0.2296,1,1,0.562940548477594
-0.5964,0,0.2281,1,0,0.6053293006631
-0.4134,1,0.2329,1,1,0.51652473338928
0.7124,1,0.2084,1,1,0.00498678347470044
-1.3515,0,0.3267,1,0,0.35090050945061
-0.2933,0,0.2406,0,0,0.427389822857033
0.0352,1,0.2079,1,1,0.168687247779996
-0.5033,0,0.2293,0,0,0.568461837939035
-0.1921,1,0.214,1,1,0.343146831186778
-0.3592,1,0.236,1,1,0.478383058319537
-0.257,1,0.2433,1,1,0.397866574914529
-0.0319,0,0.2629,0,1,0.213839940551278
-0.866,0,0.24,1,0,0.622896192367027
0.2225,1,0.2051,1,1,0.0763643598105804
-1.0331,0,0.3261,0,0,0.543379030216644
0.123,1,0.2064,1,0,0.118697742042166
-0.8417,0,0.2381,0,0,0.628687996058406
-0.1483,1,0.2525,1,0,0.30588562755426
-0.933,1,0.246,1,1,0.598751712742957
-0.3116,1,0.2184,1,1,0.44192054002695
-0.8644,0,0.2399,0,0,0.623331063292261
0.0051,1,0.2086,1,1,0.188193012095673
0.2008,1,0.2053,1,0,0.0842189467092616
1.0771,1,0.2265,1,1,0.000612893149813753
0.8621,1,0.2137,1,1,0.0016044871287894
-0.7353,0,0.2315,1,0,0.633833512744487
-0.8258,0,0.2369,1,0,0.631495097288446
-1.2049,0,0.2765,0,0,0.428701498418868
-0.5707,1,0.2314,1,1,0.59670708744299
-1.4287,0,0.3274,0,0,0.31650287507403
-1.0837,0,0.2621,1,0,0.509510848592109
-0.7743,0,0.2335,1,0,0.635390363926983
0.2743,1,0.2047,1,1,0.0602569412929047
0.1525,1,0.2059,1,1,0.104424418409306
0.7363,1,0.2091,1,1,0.00416554666165865
-0.7621,0,0.2328,1,0,0.635266851591206
0.0561,1,0.2075,1,1,0.155852002080338
-0.1716,0,0.2504,0,0,0.325655994622068
-0.6981,0,0.23,1,0,0.629556253017546
-0.4905,1,0.2297,1,1,0.562072531132992
-2.4874,0,0.3706,0,0,0.0219353804070345
-0.0524,1,0.2099,1,0,0.228875434243033
-0.3463,1,0.2369,1,1,0.468730791033215
0.1737,1,0.2056,1,1,0.0950752847834568
-0.9619,0,0.2489,1,0,0.584921346006332
-0.2338,0,0.2452,1,0,0.378530180949697
0.8575,1,0.2135,1,1,0.0016548697346902
-0.2546,0,0.2435,1,0,0.39588289390853
-0.3426,1,0.2371,1,1,0.465926854776044
-0.9959,0,0.2524,0,0,0.56622853207754
-0.0632,1,0.2601,1,0,0.237036831806046
-0.6695,0,0.2291,1,0,0.624522239036408
-0.8054,0,0.2355,1,0,0.633953888223247
0.2877,1,0.2046,1,1,0.0565962466862816
-1.175,0,0.2729,1,0,0.447576779015041
-0.1484,0,0.2525,0,0,0.305969976402209
-0.6888,0,0.2296,1,0,0.628086571645486
-0.8364,0,0.2377,1,0,0.629711553057603
-1.5044,0,0.3128,0,0,0.284962792594406
0.036,1,0.2079,1,1,0.168185360084747
0.4653,1,0.2045,1,1,0.0227448419903415
-1.3215,0,0.2907,1,0,0.365147745080854
-0.6178,0,0.2282,1,0,0.611774067042983
-1.1775,0,0.2732,0,0,0.445959554899565
0.3243,1,0.2044,1,1,0.047488752953511
0.1357,1,0.2062,1,1,0.11237639265818
-0.7396,0,0.2317,1,0,0.634161866083321
-0.1078,1,0.256,1,0,0.272275650835641
-0.3674,1,0.2355,1,1,0.484411710867215
0.1891,1,0.2055,1,1,0.0887587619594947
-0.7275,0,0.2311,1,0,0.63314864242589
-0.6377,0,0.2284,1,0,0.617190464925356
-1.9877,0,0.3396,0,0,0.119583334563602
-0.0131,1,0.209,1,1,0.20057705811056
0.1368,1,0.2061,1,1,0.111841281128574
-0.4385,1,0.2317,0,1,0.532632258120157
0.4641,1,0.2045,1,1,0.0228947641344621
-0.1901,1,0.2488,1,1,0.341440659821458
-0.8609,0,0.2396,0,0,0.624256837616252
-0.4216,0,0.2325,1,0,0.521910429275402
-0.056,1,0.21,1,1,0.231578017272079
-0.9379,0,0.2465,1,0,0.596550890023777
-0.7065,1,0.2303,1,1,0.630745556757475
-1.5464,0,0.3178,0,0,0.26827181166333
-0.7423,0,0.2318,1,0,0.634349753177422
-0.148,1,0.2126,1,1,0.305632611485712
-0.7839,0,0.2341,1,0,0.635226755217135
0.211,1,0.2052,1,1,0.0804372801510492
-0.183,1,0.2137,1,1,0.335381878081813
-0.8424,0,0.2382,1,0,0.628546247464861
0.1652,1,0.2058,1,1,0.098731640008385
0.8961,1,0.2153,1,1,0.00130511343918848
1.1818,1,0.2354,1,1,0.000312963274284246
-0.9001,0,0.243,1,0,0.612002296298976
-0.7136,0,0.2305,1,0,0.631648994327602
-0.548,0,0.2284,1,0,0.588172723412038
-0.1781,1,0.2135,1,0,0.331200104611925
-0.9867,0,0.2514,1,0,0.57151613655321
-0.2347,1,0.2451,1,1,0.379286620715011
0.0057,1,0.2086,1,1,0.18779228079724
-0.0115,1,0.2089,1,1,0.199470626127849
0.3541,1,0.2043,1,1,0.0409649449227211
-0.3877,0,0.2343,1,0,0.498954769386763
0.6128,1,0.2062,1,1,0.00976417637037975
-0.43,0,0.2321,1,0,0.527305390622242
0.1393,1,0.2061,1,0,0.110632580863663
-0.2409,1,0.2446,1,1,0.384484700187129
-0.8092,0,0.2358,1,0,0.633591047911043
-0.5034,0,0.2293,1,0,0.568510432340128
-1.3102,0,0.2893,0,0,0.370687991182313
-0.0709,1,0.2104,1,0,0.242951750604352
-0.5582,0,0.2282,1,0,0.592123054080682
0.8092,1,0.2115,1,1,0.00235858494335591
-0.7234,0,0.2309,0,0,0.632743378415648
-0.2144,0,0.2468,1,0,0.362131238068796
-0.3574,0,0.2361,1,0,0.477048310232119
-0.1045,1,0.2113,1,1,0.269596247391233
-1.3291,0,0.2916,1,0,0.361478070772445
-1.2115,0,0.2773,1,0,0.424677300467206
-0.6147,1,0.2282,1,1,0.610879458737808
-0.4897,0,0.2297,1,0,0.561661977851981
0.0605,1,0.2074,1,1,0.153223337138196
-0.1503,1,0.2127,1,1,0.307573558437895
-0.2666,1,0.2426,1,1,0.405761512149341
-1.2487,0,0.2818,0,0,0.402995057780449
-0.5238,0,0.2288,1,0,0.577999263227149
-0.6557,1,0.2288,1,1,0.621555777386659
-1.6815,0,0.3312,0,0,0.217176182112223
-0.4477,0,0.2313,0,0,0.538240678625111
-0.5025,0,0.2274,1,0,0.568072348116635
-0.1483,1,0.2525,1,1,0.30588562755426
-0.7262,1,0.2311,1,1,0.633023507294778
0.3147,1,0.2044,1,1,0.0497561910595002
-0.1244,1,0.2119,1,1,0.285899695637459
-0.4867,0,0.2298,0,0,0.560110541910594
-1.548,0,0.3289,0,0,0.267644807849444
-0.6925,0,0.2298,1,0,0.628690495109256
-0.0754,1,0.2105,1,1,0.246444197622384
0.5936,1,0.2059,1,1,0.0109723444494706
-0.5368,0,0.2285,1,0,0.583607943297827
-0.7285,0,0.2312,1,0,0.633242774004603
-0.4571,0,0.2309,1,0,0.543796788697164
-1.241,0,0.2809,0,0,0.407341743089284
0.2147,1,0.2052,1,1,0.079105137164963
-0.0528,1,0.2099,1,0,0.229174824431167
-0.3174,1,0.2186,1,1,0.44647388897523
-0.513,1,0.229,1,1,0.573080776303696
-1.0817,1,0.2619,1,1,0.510884919058015
0.0238,1,0.2082,1,0,0.175931425022648
0.5074,1,0.2048,1,1,0.0180179797983687
-0.8445,0,0.2383,1,0,0.628111857878845
-0.1993,1,0.2481,1,0,0.349285688078659
-0.1067,1,0.2114,1,1,0.271381416838541
-1.1223,0,0.3259,1,0,0.482910339035504
-0.4277,1,0.2337,1,1,0.52584085604007
-1.6514,0,0.3306,0,0,0.228252383885623
0.7149,1,0.2085,1,1,0.00489525402740452
0.1558,1,0.2059,1,1,0.102918626305669
-0.5873,0,0.2281,1,0,0.60239243754835
-1.1196,0,0.2663,0,0,0.484765012219188
-0.2157,1,0.2467,1,1,0.363234616615482
0.2893,1,0.2046,1,1,0.0561712574015448
-0.0161,1,0.2091,1,0,0.202660917672973
-0.392,1,0.2341,1,1,0.501962747712727
-1.0104,0,0.2539,0,0,0.557587851219351
-0.0917,1,0.2575,1,0,0.259300490038975
-0.4226,0,0.2324,1,0,0.522559293848319
-0.3165,0,0.2389,1,0,0.445769050822975
0.1961,1,0.2054,1,1,0.0860163492157025
-0.2209,0,0.2463,1,0,0.367642853615933
-0.098,1,0.2111,1,1,0.264348019267419
-0.7407,1,0.2317,1,1,0.634240132929406
0.0046,1,0.2086,1,1,0.188527323438949
-0.565,0,0.2282,1,0,0.594650807405013
0.1904,1,0.2054,1,1,0.0882434704155897
-0.9691,0,0.2496,1,0,0.581165660159658
-0.3665,1,0.2356,1,1,0.483754249716802
-1.0842,0,0.2622,0,0,0.509167117276176
-3.5635,0,0.5792,0,0,0.0367375391266473
-0.7973,0,0.235,1,0,0.634586504766481
-0.7847,1,0.2342,1,1,0.635202255200298
-0.6523,1,0.2287,1,1,0.620773096390326
-0.6968,0,0.2299,1,0,0.629360463143766
-0.3556,0,0.2362,1,0,0.475709547558607
-0.2911,1,0.2407,1,1,0.42562652473052
-0.4275,0,0.2235,1,0,0.525713048862783
-2.5171,0,0.3735,0,0,0.0189652527469064
-0.6828,0,0.2295,1,0,0.6270530057043
-0.6445,1,0.2285,1,1,0.618902715638015
0.0503,1,0.2076,1,1,0.159356178113257
0.4914,1,0.2047,1,1,0.0196972419077704
0.1649,1,0.2058,1,1,0.0988629283944015
0.0046,1,0.2086,1,1,0.188527323438949
-0.4396,0,0.2316,1,0,0.53331156297638
-1.0352,0,0.2567,1,0,0.54202680339065
0.0965,1,0.2068,1,1,0.132682658101383
0.2973,1,0.2045,1,1,0.0540839982360445
-0.8901,0,0.2421,0,0,0.615505695290386
-0.8523,0,0.2389,0,0,0.6263793866131
-0.1907,1,0.2488,1,1,0.341952543813155
0.4791,1,0.2046,1,1,0.0210838177244749
-0.0553,1,0.21,1,1,0.231051097980872
-0.1983,1,0.2482,1,1,0.34843345494461
0.61,1,0.2061,1,1,0.00993372606761868
-0.9569,0,0.2484,0,0,0.587459068605857
-0.101,1,0.2112,1,0,0.266765363305412
0.3632,1,0.2043,1,1,0.0391200274866328
0.0937,1,0.2068,1,1,0.134217858564922
-1.5447,0,0.3288,1,0,0.268938585118437
-0.2392,1,0.2156,1,1,0.383061741624558
-0.7985,0,0.235,1,0,0.634504721212018
-0.1631,1,0.2512,1,1,0.318419865099949
-0.2906,1,0.2175,1,1,0.42522528843874
0.1677,1,0.2057,1,1,0.0976435377929789
0.8258,1,0.2122,1,1,0.00207805730975428
-0.5913,1,0.2281,1,1,0.603698452150557
-0.4943,0,0.2296,1,0,0.564004547632789
-1.4558,0,0.3069,0,0,0.304985948763668
-0.7476,1,0.2321,1,1,0.634676381406908
-0.627,0,0.2283,1,0,0.614350245937094
-0.0954,1,0.2572,1,1,0.262260054970725
0.2114,1,0.2052,1,1,0.0802922582152882
-0.2721,1,0.2422,1,1,0.410256350120521
0.8696,1,0.214,1,1,0.00152774932378128
-0.0094,1,0.265,1,1,0.198023638893013
-0.6255,0,0.2283,1,0,0.613938427309217
-1.9843,0,0.3395,0,0,0.120472463698685
-0.9068,0,0.2436,1,0,0.60951792276106
0.0514,1,0.2076,1,1,0.158688172419303
-1.094,0,0.2633,1,0,0.502416831492071
0.0432,1,0.2078,1,1,0.163706260184994
-0.6379,0,0.2284,1,0,0.617241878563203
-0.6982,0,0.23,1,0,0.629571183600786
0.3162,1,0.2044,1,1,0.0493963709268723
-0.6927,0,0.2298,1,0,0.628722416556901
-2.8068,0,0.4097,0,0,0.00501865089426776
-0.1068,1,0.2114,1,1,0.27146266556287
0.4737,1,0.2046,1,1,0.021720158033701
0.0496,1,0.2076,1,1,0.159782105253646
-1.7686,0,0.3331,0,0,0.185914763934276
-0.1982,1,0.2482,1,1,0.348348223841741
0.034,1,0.208,1,1,0.169441659534366
0.0624,1,0.2074,1,1,0.152096132137964
0.5664,1,0.2055,1,1,0.0128816749537829
-0.0719,1,0.2593,1,1,0.24372561475175
-0.2305,0,0.2455,0,0,0.375752772412806
0.6121,1,0.2062,1,1,0.00980635734019472
-0.1975,1,0.2482,1,1,0.34775156788322
-0.6811,0,0.2294,1,0,0.626747897700662
-0.4093,1,0.2331,0,1,0.513789892549149
-1.0077,0,0.2537,1,0,0.559224003196985
-0.7311,0,0.2313,1,0,0.633478852360284
-0.0907,1,0.2576,1,1,0.258503058316713
-0.8431,0,0.2382,1,0,0.62840297365958
0.6569,1,0.207,1,1,0.00736538502125829
-1.8204,0,0.35,0,0,0.168207685470114
-0.1825,1,0.2495,1,0,0.334955142669892
-0.688,1,0.2296,1,1,0.627952648362433
-0.5703,0,0.2281,1,0,0.596564595133297
-0.8769,0,0.241,1,0,0.6197444283002
0.3912,1,0.2043,1,1,0.0338543590237941
-0.1736,1,0.2134,1,0,0.32736122099406
-0.2592,0,0.2432,1,0,0.399681465981336
-0.0443,1,0.2618,1,1,0.222861814696457
-0.4485,0,0.2312,1,0,0.53872044868044
0.0538,1,0.2076,1,1,0.157236262028109
-0.4039,1,0.2334,1,1,0.51014714027116
-0.2766,1,0.2418,1,1,0.413919044729211
-0.8091,0,0.2357,1,0,0.633601144553734
0.6308,1,0.2065,1,1,0.00872530794985205
0.1621,1,0.2058,1,1,0.100095716637343
-1.7338,0,0.3323,1,0,0.198264911600965
0.1307,1,0.2062,1,1,0.114833857989291
-0.41,0,0.2331,1,0,0.514258733551624
-0.2587,1,0.2163,1,1,0.399269284157161
-0.3385,1,0.2195,1,1,0.462802639071871
-0.2624,1,0.2429,1,1,0.402315326771696
0.1241,1,0.2063,1,1,0.118139952237221
-0.7084,1,0.2303,1,1,0.630996424140834
-0.1734,1,0.2134,1,0,0.327190666137602
-0.3979,0,0.2337,1,0,0.506046858942304
-0.9452,0,0.2472,1,0,0.593162398726879
-0.2791,1,0.2416,1,1,0.415947993132103
0.0926,1,0.2069,1,1,0.134823859256154
-0.7776,0,0.2337,1,0,0.635360918105502
-0.7002,0,0.23,1,0,0.629865886341496
0.0885,0,0.2069,0,0,0.137096944228995
-0.3767,1,0.2211,1,1,0.49114305616354
-0.4237,1,0.2233,1,1,0.523271009075461
-1.0843,0,0.2622,1,0,0.509098361336775
0.0842,1,0.207,1,1,0.139505283427469
-0.6536,0,0.2287,1,0,0.621074743966726
-0.9043,0,0.2434,1,0,0.610457683231157
-0.201,1,0.2479,1,1,0.350734140242971
-0.8407,0,0.238,1,0,0.628887844573852
-0.0026,1,0.2087,1,1,0.193378483550757
-0.2028,0,0.2478,1,0,0.352267278372873
0.0013,1,0.2087,1,0,0.190742172712451
0.2164,1,0.2052,1,1,0.0785000321186785
-0.5433,0,0.2284,1,0,0.586286580125442
-0.6619,0,0.2289,1,0,0.622930544889804
-0.348,1,0.2367,1,1,0.470013985344939
-0.17,1,0.2133,1,1,0.324292399672264
-0.8143,0,0.2361,1,0,0.633036422023051
-1.1478,0,0.2696,0,0,0.465562360023867
0.2082,1,0.2052,1,1,0.0814593148667323
-1.1376,0,0.2684,0,0,0.47245841898566
-0.3911,1,0.2341,1,1,0.50133533881746
0.0087,1,0.2085,1,0,0.185795869825305
-0.1605,1,0.213,1,1,0.316211144184108
-0.3717,1,0.2209,1,1,0.487538267665119
0.7752,1,0.2103,1,1,0.00307762606181049
